reading_id,room_id,submitted_by,reading_value_kwh,previous_reading_value_kwh,usage_delta_kwh,reading_period_start,reading_period_end,submitted_at,source,verification_status
READ-2022-W32-R-101,R-101,budi.santoso@ampera.com,8831.8137,8760.5103,71.3034,2022-08-08T00:00:00Z,2022-08-14T23:00:00Z,2022-08-14T23:00:00Z,seed_dataset,verified
READ-2022-W33-R-101,R-101,budi.santoso@ampera.com,8901.0412,8831.8137,69.2275,2022-08-15T00:00:00Z,2022-08-21T23:00:00Z,2022-08-21T23:00:00Z,seed_dataset,verified
READ-2022-W34-R-101,R-101,budi.santoso@ampera.com,8973.2062,8901.0412,72.1650,2022-08-22T00:00:00Z,2022-08-28T23:00:00Z,2022-08-28T23:00:00Z,seed_dataset,verified
READ-2022-W35-R-101,R-101,budi.santoso@ampera.com,9045.4425,8973.2062,72.2363,2022-08-29T00:00:00Z,2022-09-04T23:00:00Z,2022-09-04T23:00:00Z,seed_dataset,verified
READ-2022-W36-R-101,R-101,budi.santoso@ampera.com,9115.4349,9045.4425,69.9924,2022-09-05T00:00:00Z,2022-09-11T23:00:00Z,2022-09-11T23:00:00Z,seed_dataset,verified
READ-2022-W37-R-101,R-101,budi.santoso@ampera.com,9188.8063,9115.4349,73.3714,2022-09-12T00:00:00Z,2022-09-18T23:00:00Z,2022-09-18T23:00:00Z,seed_dataset,verified
READ-2022-W38-R-101,R-101,budi.santoso@ampera.com,9259.6284,9188.8063,70.8221,2022-09-19T00:00:00Z,2022-09-25T23:00:00Z,2022-09-25T23:00:00Z,seed_dataset,verified
READ-2022-W39-R-101,R-101,budi.santoso@ampera.com,9327.6063,9259.6284,67.9779,2022-09-26T00:00:00Z,2022-10-02T23:00:00Z,2022-10-02T23:00:00Z,seed_dataset,verified
READ-2022-W40-R-101,R-101,budi.santoso@ampera.com,9382.1145,9327.6063,54.5082,2022-10-03T00:00:00Z,2022-10-09T23:00:00Z,2022-10-09T23:00:00Z,seed_dataset,verified
READ-2022-W41-R-101,R-101,budi.santoso@ampera.com,9438.8995,9382.1145,56.7850,2022-10-10T00:00:00Z,2022-10-16T23:00:00Z,2022-10-16T23:00:00Z,seed_dataset,verified
READ-2022-W42-R-101,R-101,budi.santoso@ampera.com,9494.4558,9438.8995,55.5563,2022-10-17T00:00:00Z,2022-10-23T23:00:00Z,2022-10-23T23:00:00Z,seed_dataset,verified
READ-2022-W43-R-101,R-101,budi.santoso@ampera.com,9551.7770,9494.4558,57.3212,2022-10-24T00:00:00Z,2022-10-30T23:00:00Z,2022-10-30T23:00:00Z,seed_dataset,verified
READ-2022-W44-R-101,R-101,budi.santoso@ampera.com,9610.2245,9551.7770,58.4475,2022-10-31T00:00:00Z,2022-11-06T23:00:00Z,2022-11-06T23:00:00Z,seed_dataset,verified
READ-2022-W45-R-101,R-101,budi.santoso@ampera.com,9666.1889,9610.2245,55.9644,2022-11-07T00:00:00Z,2022-11-13T23:00:00Z,2022-11-13T23:00:00Z,seed_dataset,verified
READ-2022-W46-R-101,R-101,budi.santoso@ampera.com,9723.0899,9666.1889,56.9010,2022-11-14T00:00:00Z,2022-11-20T23:00:00Z,2022-11-20T23:00:00Z,seed_dataset,verified
READ-2022-W47-R-101,R-101,budi.santoso@ampera.com,9783.2340,9723.0899,60.1441,2022-11-21T00:00:00Z,2022-11-27T23:00:00Z,2022-11-27T23:00:00Z,seed_dataset,verified
READ-2022-W48-R-101,R-101,budi.santoso@ampera.com,9849.2374,9783.2340,66.0034,2022-11-28T00:00:00Z,2022-12-04T23:00:00Z,2022-12-04T23:00:00Z,seed_dataset,verified
READ-2022-W49-R-101,R-101,budi.santoso@ampera.com,9917.3036,9849.2374,68.0662,2022-12-05T00:00:00Z,2022-12-11T23:00:00Z,2022-12-11T23:00:00Z,seed_dataset,verified
READ-2022-W50-R-101,R-101,budi.santoso@ampera.com,9989.8593,9917.3036,72.5557,2022-12-12T00:00:00Z,2022-12-18T23:00:00Z,2022-12-18T23:00:00Z,seed_dataset,verified
READ-2022-W51-R-101,R-101,budi.santoso@ampera.com,10058.3929,9989.8593,68.5336,2022-12-19T00:00:00Z,2022-12-25T23:00:00Z,2022-12-25T23:00:00Z,seed_dataset,verified
READ-2022-W52-R-101,R-101,budi.santoso@ampera.com,10129.2004,10058.3929,70.8075,2022-12-26T00:00:00Z,2023-01-01T23:00:00Z,2023-01-01T23:00:00Z,seed_dataset,verified
READ-2023-W01-R-101,R-101,budi.santoso@ampera.com,10197.0558,10129.2004,67.8554,2023-01-02T00:00:00Z,2023-01-08T23:00:00Z,2023-01-08T23:00:00Z,seed_dataset,verified
READ-2023-W02-R-101,R-101,budi.santoso@ampera.com,10264.8284,10197.0558,67.7726,2023-01-09T00:00:00Z,2023-01-15T23:00:00Z,2023-01-15T23:00:00Z,seed_dataset,verified
READ-2023-W03-R-101,R-101,budi.santoso@ampera.com,10332.2118,10264.8284,67.3834,2023-01-16T00:00:00Z,2023-01-22T23:00:00Z,2023-01-22T23:00:00Z,seed_dataset,verified
READ-2023-W04-R-101,R-101,budi.santoso@ampera.com,10400.4630,10332.2118,68.2512,2023-01-23T00:00:00Z,2023-01-29T23:00:00Z,2023-01-29T23:00:00Z,seed_dataset,verified
READ-2023-W05-R-101,R-101,budi.santoso@ampera.com,10467.9050,10400.4630,67.4420,2023-01-30T00:00:00Z,2023-02-05T23:00:00Z,2023-02-05T23:00:00Z,seed_dataset,verified
READ-2023-W06-R-101,R-101,budi.santoso@ampera.com,10535.8711,10467.9050,67.9661,2023-02-06T00:00:00Z,2023-02-12T23:00:00Z,2023-02-12T23:00:00Z,seed_dataset,verified
READ-2023-W07-R-101,R-101,budi.santoso@ampera.com,10606.2347,10535.8711,70.3636,2023-02-13T00:00:00Z,2023-02-19T23:00:00Z,2023-02-19T23:00:00Z,seed_dataset,verified
READ-2023-W08-R-101,R-101,budi.santoso@ampera.com,10674.6222,10606.2347,68.3875,2023-02-20T00:00:00Z,2023-02-26T23:00:00Z,2023-02-26T23:00:00Z,seed_dataset,verified
READ-2023-W09-R-101,R-101,budi.santoso@ampera.com,10733.7906,10674.6222,59.1684,2023-02-27T00:00:00Z,2023-03-05T23:00:00Z,2023-03-05T23:00:00Z,seed_dataset,verified
READ-2023-W10-R-101,R-101,budi.santoso@ampera.com,10792.2285,10733.7906,58.4379,2023-03-06T00:00:00Z,2023-03-12T23:00:00Z,2023-03-12T23:00:00Z,seed_dataset,verified
READ-2023-W11-R-101,R-101,budi.santoso@ampera.com,10848.1963,10792.2285,55.9678,2023-03-13T00:00:00Z,2023-03-19T23:00:00Z,2023-03-19T23:00:00Z,seed_dataset,verified
READ-2023-W12-R-101,R-101,budi.santoso@ampera.com,10902.2704,10848.1963,54.0741,2023-03-20T00:00:00Z,2023-03-26T23:00:00Z,2023-03-26T23:00:00Z,seed_dataset,verified
READ-2023-W13-R-101,R-101,budi.santoso@ampera.com,10960.1326,10902.2704,57.8622,2023-03-27T00:00:00Z,2023-04-02T23:00:00Z,2023-04-02T23:00:00Z,seed_dataset,verified
READ-2023-W14-R-101,R-101,budi.santoso@ampera.com,11022.5926,10960.1326,62.4600,2023-04-03T00:00:00Z,2023-04-09T23:00:00Z,2023-04-09T23:00:00Z,seed_dataset,verified
READ-2023-W15-R-101,R-101,budi.santoso@ampera.com,11079.2024,11022.5926,56.6098,2023-04-10T00:00:00Z,2023-04-16T23:00:00Z,2023-04-16T23:00:00Z,seed_dataset,verified
READ-2023-W16-R-101,R-101,budi.santoso@ampera.com,11133.5130,11079.2024,54.3106,2023-04-17T00:00:00Z,2023-04-23T23:00:00Z,2023-04-23T23:00:00Z,seed_dataset,verified
READ-2023-W17-R-101,R-101,budi.santoso@ampera.com,11189.8249,11133.5130,56.3119,2023-04-24T00:00:00Z,2023-04-30T23:00:00Z,2023-04-30T23:00:00Z,seed_dataset,verified
READ-2023-W18-R-101,R-101,budi.santoso@ampera.com,11243.7287,11189.8249,53.9038,2023-05-01T00:00:00Z,2023-05-07T23:00:00Z,2023-05-07T23:00:00Z,seed_dataset,verified
READ-2023-W19-R-101,R-101,budi.santoso@ampera.com,11298.8507,11243.7287,55.1220,2023-05-08T00:00:00Z,2023-05-14T23:00:00Z,2023-05-14T23:00:00Z,seed_dataset,verified
READ-2023-W20-R-101,R-101,budi.santoso@ampera.com,11353.9126,11298.8507,55.0619,2023-05-15T00:00:00Z,2023-05-21T23:00:00Z,2023-05-21T23:00:00Z,seed_dataset,verified
READ-2023-W21-R-101,R-101,budi.santoso@ampera.com,11408.9097,11353.9126,54.9971,2023-05-22T00:00:00Z,2023-05-28T23:00:00Z,2023-05-28T23:00:00Z,seed_dataset,verified
READ-2023-W22-R-101,R-101,budi.santoso@ampera.com,11475.4643,11408.9097,66.5546,2023-05-29T00:00:00Z,2023-06-04T23:00:00Z,2023-06-04T23:00:00Z,seed_dataset,verified
READ-2023-W23-R-101,R-101,budi.santoso@ampera.com,11544.5773,11475.4643,69.1130,2023-06-05T00:00:00Z,2023-06-11T23:00:00Z,2023-06-11T23:00:00Z,seed_dataset,verified
READ-2023-W24-R-101,R-101,budi.santoso@ampera.com,11616.8992,11544.5773,72.3219,2023-06-12T00:00:00Z,2023-06-18T23:00:00Z,2023-06-18T23:00:00Z,seed_dataset,verified
READ-2023-W25-R-101,R-101,budi.santoso@ampera.com,11685.8094,11616.8992,68.9102,2023-06-19T00:00:00Z,2023-06-25T23:00:00Z,2023-06-25T23:00:00Z,seed_dataset,verified
READ-2023-W26-R-101,R-101,budi.santoso@ampera.com,11759.0171,11685.8094,73.2077,2023-06-26T00:00:00Z,2023-07-02T23:00:00Z,2023-07-02T23:00:00Z,seed_dataset,verified
READ-2023-W27-R-101,R-101,budi.santoso@ampera.com,11831.3934,11759.0171,72.3763,2023-07-03T00:00:00Z,2023-07-09T23:00:00Z,2023-07-09T23:00:00Z,seed_dataset,verified
READ-2023-W28-R-101,R-101,budi.santoso@ampera.com,11903.9991,11831.3934,72.6057,2023-07-10T00:00:00Z,2023-07-16T23:00:00Z,2023-07-16T23:00:00Z,seed_dataset,verified
READ-2023-W29-R-101,R-101,budi.santoso@ampera.com,11972.3914,11903.9991,68.3923,2023-07-17T00:00:00Z,2023-07-23T23:00:00Z,2023-07-23T23:00:00Z,seed_dataset,verified
READ-2023-W30-R-101,R-101,budi.santoso@ampera.com,12044.1475,11972.3914,71.7561,2023-07-24T00:00:00Z,2023-07-30T23:00:00Z,2023-07-30T23:00:00Z,seed_dataset,verified
READ-2023-W31-R-101,R-101,budi.santoso@ampera.com,12112.8925,12044.1475,68.7450,2023-07-31T00:00:00Z,2023-08-06T23:00:00Z,2023-08-06T23:00:00Z,seed_dataset,verified
READ-2023-W32-R-101,R-101,budi.santoso@ampera.com,12185.9012,12112.8925,73.0087,2023-08-07T00:00:00Z,2023-08-13T23:00:00Z,2023-08-13T23:00:00Z,seed_dataset,verified
READ-2023-W33-R-101,R-101,budi.santoso@ampera.com,12255.8614,12185.9012,69.9602,2023-08-14T00:00:00Z,2023-08-20T23:00:00Z,2023-08-20T23:00:00Z,seed_dataset,verified
READ-2023-W34-R-101,R-101,budi.santoso@ampera.com,12323.9111,12255.8614,68.0497,2023-08-21T00:00:00Z,2023-08-27T23:00:00Z,2023-08-27T23:00:00Z,seed_dataset,verified
READ-2023-W35-R-101,R-101,budi.santoso@ampera.com,12393.0956,12323.9111,69.1845,2023-08-28T00:00:00Z,2023-09-03T23:00:00Z,2023-09-03T23:00:00Z,seed_dataset,verified
READ-2023-W36-R-101,R-101,budi.santoso@ampera.com,12465.9627,12393.0956,72.8671,2023-09-04T00:00:00Z,2023-09-10T23:00:00Z,2023-09-10T23:00:00Z,seed_dataset,verified
READ-2023-W37-R-101,R-101,budi.santoso@ampera.com,12537.7688,12465.9627,71.8061,2023-09-11T00:00:00Z,2023-09-17T23:00:00Z,2023-09-17T23:00:00Z,seed_dataset,verified
READ-2023-W38-R-101,R-101,budi.santoso@ampera.com,12609.6900,12537.7688,71.9212,2023-09-18T00:00:00Z,2023-09-24T23:00:00Z,2023-09-24T23:00:00Z,seed_dataset,verified
READ-2023-W39-R-101,R-101,budi.santoso@ampera.com,12677.0587,12609.6900,67.3687,2023-09-25T00:00:00Z,2023-10-01T23:00:00Z,2023-10-01T23:00:00Z,seed_dataset,verified
READ-2023-W40-R-101,R-101,budi.santoso@ampera.com,12734.5686,12677.0587,57.5099,2023-10-02T00:00:00Z,2023-10-08T23:00:00Z,2023-10-08T23:00:00Z,seed_dataset,verified
READ-2023-W41-R-101,R-101,budi.santoso@ampera.com,12790.0959,12734.5686,55.5273,2023-10-09T00:00:00Z,2023-10-15T23:00:00Z,2023-10-15T23:00:00Z,seed_dataset,verified
READ-2023-W42-R-101,R-101,budi.santoso@ampera.com,12844.5467,12790.0959,54.4508,2023-10-16T00:00:00Z,2023-10-22T23:00:00Z,2023-10-22T23:00:00Z,seed_dataset,verified
READ-2023-W43-R-101,R-101,budi.santoso@ampera.com,12903.1036,12844.5467,58.5569,2023-10-23T00:00:00Z,2023-10-29T23:00:00Z,2023-10-29T23:00:00Z,seed_dataset,verified
READ-2023-W44-R-101,R-101,budi.santoso@ampera.com,12959.0802,12903.1036,55.9766,2023-10-30T00:00:00Z,2023-11-05T23:00:00Z,2023-11-05T23:00:00Z,seed_dataset,verified
READ-2023-W45-R-101,R-101,budi.santoso@ampera.com,13015.3336,12959.0802,56.2534,2023-11-06T00:00:00Z,2023-11-12T23:00:00Z,2023-11-12T23:00:00Z,seed_dataset,verified
READ-2023-W46-R-101,R-101,budi.santoso@ampera.com,13070.3044,13015.3336,54.9708,2023-11-13T00:00:00Z,2023-11-19T23:00:00Z,2023-11-19T23:00:00Z,seed_dataset,verified
READ-2023-W47-R-101,R-101,budi.santoso@ampera.com,13125.0870,13070.3044,54.7826,2023-11-20T00:00:00Z,2023-11-26T23:00:00Z,2023-11-26T23:00:00Z,seed_dataset,verified
READ-2023-W48-R-101,R-101,budi.santoso@ampera.com,13184.9594,13125.0870,59.8724,2023-11-27T00:00:00Z,2023-12-03T23:00:00Z,2023-12-03T23:00:00Z,seed_dataset,verified
READ-2023-W49-R-101,R-101,budi.santoso@ampera.com,13251.2226,13184.9594,66.2632,2023-12-04T00:00:00Z,2023-12-10T23:00:00Z,2023-12-10T23:00:00Z,seed_dataset,verified
READ-2023-W50-R-101,R-101,budi.santoso@ampera.com,13319.5331,13251.2226,68.3105,2023-12-11T00:00:00Z,2023-12-17T23:00:00Z,2023-12-17T23:00:00Z,seed_dataset,verified
READ-2023-W51-R-101,R-101,budi.santoso@ampera.com,13388.2888,13319.5331,68.7557,2023-12-18T00:00:00Z,2023-12-24T23:00:00Z,2023-12-24T23:00:00Z,seed_dataset,verified
READ-2023-W52-R-101,R-101,budi.santoso@ampera.com,13454.0379,13388.2888,65.7491,2023-12-25T00:00:00Z,2023-12-31T23:00:00Z,2023-12-31T23:00:00Z,seed_dataset,verified
READ-2024-W01-R-101,R-101,budi.santoso@ampera.com,13525.4574,13454.0379,71.4195,2024-01-01T00:00:00Z,2024-01-07T23:00:00Z,2024-01-07T23:00:00Z,seed_dataset,verified
READ-2024-W02-R-101,R-101,budi.santoso@ampera.com,13591.4532,13525.4574,65.9958,2024-01-08T00:00:00Z,2024-01-14T23:00:00Z,2024-01-14T23:00:00Z,seed_dataset,verified
READ-2024-W03-R-101,R-101,budi.santoso@ampera.com,13658.8964,13591.4532,67.4432,2024-01-15T00:00:00Z,2024-01-21T23:00:00Z,2024-01-21T23:00:00Z,seed_dataset,verified
READ-2024-W04-R-101,R-101,budi.santoso@ampera.com,13727.1280,13658.8964,68.2316,2024-01-22T00:00:00Z,2024-01-28T23:00:00Z,2024-01-28T23:00:00Z,seed_dataset,verified
READ-2024-W05-R-101,R-101,budi.santoso@ampera.com,13794.1039,13727.1280,66.9759,2024-01-29T00:00:00Z,2024-02-04T23:00:00Z,2024-02-04T23:00:00Z,seed_dataset,verified
READ-2024-W06-R-101,R-101,budi.santoso@ampera.com,13861.0887,13794.1039,66.9848,2024-02-05T00:00:00Z,2024-02-11T23:00:00Z,2024-02-11T23:00:00Z,seed_dataset,verified
READ-2024-W07-R-101,R-101,budi.santoso@ampera.com,13931.0985,13861.0887,70.0098,2024-02-12T00:00:00Z,2024-02-18T23:00:00Z,2024-02-18T23:00:00Z,seed_dataset,verified
READ-2024-W08-R-101,R-101,budi.santoso@ampera.com,13999.1154,13931.0985,68.0169,2024-02-19T00:00:00Z,2024-02-25T23:00:00Z,2024-02-25T23:00:00Z,seed_dataset,verified
READ-2024-W09-R-101,R-101,budi.santoso@ampera.com,14059.4506,13999.1154,60.3352,2024-02-26T00:00:00Z,2024-03-03T23:00:00Z,2024-03-03T23:00:00Z,seed_dataset,verified
READ-2024-W10-R-101,R-101,budi.santoso@ampera.com,14114.6204,14059.4506,55.1698,2024-03-04T00:00:00Z,2024-03-10T23:00:00Z,2024-03-10T23:00:00Z,seed_dataset,verified
READ-2024-W11-R-101,R-101,budi.santoso@ampera.com,14172.1420,14114.6204,57.5216,2024-03-11T00:00:00Z,2024-03-17T23:00:00Z,2024-03-17T23:00:00Z,seed_dataset,verified
READ-2024-W12-R-101,R-101,budi.santoso@ampera.com,14228.5579,14172.1420,56.4159,2024-03-18T00:00:00Z,2024-03-24T23:00:00Z,2024-03-24T23:00:00Z,seed_dataset,verified
READ-2024-W13-R-101,R-101,budi.santoso@ampera.com,14284.0511,14228.5579,55.4932,2024-03-25T00:00:00Z,2024-03-31T23:00:00Z,2024-03-31T23:00:00Z,seed_dataset,verified
READ-2024-W14-R-101,R-101,budi.santoso@ampera.com,14339.4129,14284.0511,55.3618,2024-04-01T00:00:00Z,2024-04-07T23:00:00Z,2024-04-07T23:00:00Z,seed_dataset,verified
READ-2024-W15-R-101,R-101,budi.santoso@ampera.com,14396.8688,14339.4129,57.4559,2024-04-08T00:00:00Z,2024-04-14T23:00:00Z,2024-04-14T23:00:00Z,seed_dataset,verified
READ-2024-W16-R-101,R-101,budi.santoso@ampera.com,14451.8282,14396.8688,54.9594,2024-04-15T00:00:00Z,2024-04-21T23:00:00Z,2024-04-21T23:00:00Z,seed_dataset,verified
READ-2024-W17-R-101,R-101,budi.santoso@ampera.com,14507.4738,14451.8282,55.6456,2024-04-22T00:00:00Z,2024-04-28T23:00:00Z,2024-04-28T23:00:00Z,seed_dataset,verified
READ-2024-W18-R-101,R-101,budi.santoso@ampera.com,14564.2732,14507.4738,56.7994,2024-04-29T00:00:00Z,2024-05-05T23:00:00Z,2024-05-05T23:00:00Z,seed_dataset,verified
READ-2024-W19-R-101,R-101,budi.santoso@ampera.com,14623.4542,14564.2732,59.1810,2024-05-06T00:00:00Z,2024-05-12T23:00:00Z,2024-05-12T23:00:00Z,seed_dataset,verified
READ-2024-W20-R-101,R-101,budi.santoso@ampera.com,14678.7143,14623.4542,55.2601,2024-05-13T00:00:00Z,2024-05-19T23:00:00Z,2024-05-19T23:00:00Z,seed_dataset,verified
READ-2024-W21-R-101,R-101,budi.santoso@ampera.com,14736.6669,14678.7143,57.9526,2024-05-20T00:00:00Z,2024-05-26T23:00:00Z,2024-05-26T23:00:00Z,seed_dataset,verified
READ-2024-W22-R-101,R-101,budi.santoso@ampera.com,14795.5341,14736.6669,58.8672,2024-05-27T00:00:00Z,2024-06-02T23:00:00Z,2024-06-02T23:00:00Z,seed_dataset,verified
READ-2024-W23-R-101,R-101,budi.santoso@ampera.com,14873.2649,14795.5341,77.7308,2024-06-03T00:00:00Z,2024-06-09T23:00:00Z,2024-06-09T23:00:00Z,seed_dataset,verified
READ-2024-W24-R-101,R-101,budi.santoso@ampera.com,14945.5546,14873.2649,72.2897,2024-06-10T00:00:00Z,2024-06-16T23:00:00Z,2024-06-16T23:00:00Z,seed_dataset,verified
READ-2024-W25-R-101,R-101,budi.santoso@ampera.com,15015.1348,14945.5546,69.5802,2024-06-17T00:00:00Z,2024-06-23T23:00:00Z,2024-06-23T23:00:00Z,seed_dataset,verified
READ-2024-W26-R-101,R-101,budi.santoso@ampera.com,15084.3264,15015.1348,69.1916,2024-06-24T00:00:00Z,2024-06-30T23:00:00Z,2024-06-30T23:00:00Z,seed_dataset,verified
READ-2024-W27-R-101,R-101,budi.santoso@ampera.com,15156.1433,15084.3264,71.8169,2024-07-01T00:00:00Z,2024-07-07T23:00:00Z,2024-07-07T23:00:00Z,seed_dataset,verified
READ-2024-W28-R-101,R-101,budi.santoso@ampera.com,15226.4457,15156.1433,70.3024,2024-07-08T00:00:00Z,2024-07-14T23:00:00Z,2024-07-14T23:00:00Z,seed_dataset,verified
READ-2024-W29-R-101,R-101,budi.santoso@ampera.com,15300.3426,15226.4457,73.8969,2024-07-15T00:00:00Z,2024-07-21T23:00:00Z,2024-07-21T23:00:00Z,seed_dataset,verified
READ-2024-W30-R-101,R-101,budi.santoso@ampera.com,15369.4917,15300.3426,69.1491,2024-07-22T00:00:00Z,2024-07-28T23:00:00Z,2024-07-28T23:00:00Z,seed_dataset,verified
READ-2024-W31-R-101,R-101,budi.santoso@ampera.com,15443.3937,15369.4917,73.9020,2024-07-29T00:00:00Z,2024-08-04T23:00:00Z,2024-08-04T23:00:00Z,seed_dataset,verified
READ-2024-W32-R-101,R-101,budi.santoso@ampera.com,15512.8805,15443.3937,69.4868,2024-08-05T00:00:00Z,2024-08-11T23:00:00Z,2024-08-11T23:00:00Z,seed_dataset,verified
READ-2024-W33-R-101,R-101,budi.santoso@ampera.com,15582.9162,15512.8805,70.0357,2024-08-12T00:00:00Z,2024-08-18T23:00:00Z,2024-08-18T23:00:00Z,seed_dataset,verified
READ-2024-W34-R-101,R-101,budi.santoso@ampera.com,15651.9974,15582.9162,69.0812,2024-08-19T00:00:00Z,2024-08-25T23:00:00Z,2024-08-25T23:00:00Z,seed_dataset,verified
READ-2024-W35-R-101,R-101,budi.santoso@ampera.com,15724.4679,15651.9974,72.4705,2024-08-26T00:00:00Z,2024-09-01T23:00:00Z,2024-09-01T23:00:00Z,seed_dataset,verified
READ-2024-W36-R-101,R-101,budi.santoso@ampera.com,15794.8934,15724.4679,70.4255,2024-09-02T00:00:00Z,2024-09-08T23:00:00Z,2024-09-08T23:00:00Z,seed_dataset,verified
READ-2024-W37-R-101,R-101,budi.santoso@ampera.com,15869.3574,15794.8934,74.4640,2024-09-09T00:00:00Z,2024-09-15T23:00:00Z,2024-09-15T23:00:00Z,seed_dataset,verified
READ-2024-W38-R-101,R-101,budi.santoso@ampera.com,15939.8748,15869.3574,70.5174,2024-09-16T00:00:00Z,2024-09-22T23:00:00Z,2024-09-22T23:00:00Z,seed_dataset,verified
READ-2024-W39-R-101,R-101,budi.santoso@ampera.com,16012.5656,15939.8748,72.6908,2024-09-23T00:00:00Z,2024-09-29T23:00:00Z,2024-09-29T23:00:00Z,seed_dataset,verified
READ-2024-W40-R-101,R-101,budi.santoso@ampera.com,16070.0449,16012.5656,57.4793,2024-09-30T00:00:00Z,2024-10-06T23:00:00Z,2024-10-06T23:00:00Z,seed_dataset,verified
READ-2024-W41-R-101,R-101,budi.santoso@ampera.com,16127.8932,16070.0449,57.8483,2024-10-07T00:00:00Z,2024-10-13T23:00:00Z,2024-10-13T23:00:00Z,seed_dataset,verified
READ-2024-W42-R-101,R-101,budi.santoso@ampera.com,16182.9833,16127.8932,55.0901,2024-10-14T00:00:00Z,2024-10-20T23:00:00Z,2024-10-20T23:00:00Z,seed_dataset,verified
READ-2024-W43-R-101,R-101,budi.santoso@ampera.com,16242.2879,16182.9833,59.3046,2024-10-21T00:00:00Z,2024-10-27T23:00:00Z,2024-10-27T23:00:00Z,seed_dataset,verified
READ-2024-W44-R-101,R-101,budi.santoso@ampera.com,16299.2189,16242.2879,56.9310,2024-10-28T00:00:00Z,2024-11-03T23:00:00Z,2024-11-03T23:00:00Z,seed_dataset,verified
READ-2024-W45-R-101,R-101,budi.santoso@ampera.com,16357.4136,16299.2189,58.1947,2024-11-04T00:00:00Z,2024-11-10T23:00:00Z,2024-11-10T23:00:00Z,seed_dataset,verified
READ-2024-W46-R-101,R-101,budi.santoso@ampera.com,16419.2189,16357.4136,61.8053,2024-11-11T00:00:00Z,2024-11-17T23:00:00Z,2024-11-17T23:00:00Z,seed_dataset,verified
READ-2024-W47-R-101,R-101,budi.santoso@ampera.com,16475.6700,16419.2189,56.4511,2024-11-18T00:00:00Z,2024-11-24T23:00:00Z,2024-11-24T23:00:00Z,seed_dataset,verified
READ-2024-W48-R-101,R-101,budi.santoso@ampera.com,16534.7480,16475.6700,59.0780,2024-11-25T00:00:00Z,2024-12-01T23:00:00Z,2024-12-01T23:00:00Z,seed_dataset,verified
READ-2024-W49-R-101,R-101,budi.santoso@ampera.com,16601.0442,16534.7480,66.2962,2024-12-02T00:00:00Z,2024-12-08T23:00:00Z,2024-12-08T23:00:00Z,seed_dataset,verified
READ-2024-W50-R-101,R-101,budi.santoso@ampera.com,16667.6594,16601.0442,66.6152,2024-12-09T00:00:00Z,2024-12-15T23:00:00Z,2024-12-15T23:00:00Z,seed_dataset,verified
READ-2024-W51-R-101,R-101,budi.santoso@ampera.com,16736.0812,16667.6594,68.4218,2024-12-16T00:00:00Z,2024-12-22T23:00:00Z,2024-12-22T23:00:00Z,seed_dataset,verified
READ-2024-W52-R-101,R-101,budi.santoso@ampera.com,16803.6924,16736.0812,67.6112,2024-12-23T00:00:00Z,2024-12-29T23:00:00Z,2024-12-29T23:00:00Z,seed_dataset,verified
READ-2025-W01-R-101,R-101,budi.santoso@ampera.com,16873.9284,16803.6924,70.2360,2024-12-30T00:00:00Z,2025-01-05T23:00:00Z,2025-01-05T23:00:00Z,seed_dataset,verified
READ-2025-W02-R-101,R-101,budi.santoso@ampera.com,16946.3829,16873.9284,72.4545,2025-01-06T00:00:00Z,2025-01-12T23:00:00Z,2025-01-12T23:00:00Z,seed_dataset,verified
READ-2025-W03-R-101,R-101,budi.santoso@ampera.com,17014.2298,16946.3829,67.8469,2025-01-13T00:00:00Z,2025-01-19T23:00:00Z,2025-01-19T23:00:00Z,seed_dataset,verified
READ-2025-W04-R-101,R-101,budi.santoso@ampera.com,17082.0626,17014.2298,67.8328,2025-01-20T00:00:00Z,2025-01-26T23:00:00Z,2025-01-26T23:00:00Z,seed_dataset,verified
READ-2025-W05-R-101,R-101,budi.santoso@ampera.com,17148.7086,17082.0626,66.6460,2025-01-27T00:00:00Z,2025-02-02T23:00:00Z,2025-02-02T23:00:00Z,seed_dataset,verified
READ-2025-W06-R-101,R-101,budi.santoso@ampera.com,17220.9056,17148.7086,72.1970,2025-02-03T00:00:00Z,2025-02-09T23:00:00Z,2025-02-09T23:00:00Z,seed_dataset,verified
READ-2025-W07-R-101,R-101,budi.santoso@ampera.com,17288.7986,17220.9056,67.8930,2025-02-10T00:00:00Z,2025-02-16T23:00:00Z,2025-02-16T23:00:00Z,seed_dataset,verified
READ-2025-W08-R-101,R-101,budi.santoso@ampera.com,17355.1979,17288.7986,66.3993,2025-02-17T00:00:00Z,2025-02-23T23:00:00Z,2025-02-23T23:00:00Z,seed_dataset,verified
READ-2025-W09-R-101,R-101,budi.santoso@ampera.com,17418.6091,17355.1979,63.4112,2025-02-24T00:00:00Z,2025-03-02T23:00:00Z,2025-03-02T23:00:00Z,seed_dataset,verified
READ-2025-W10-R-101,R-101,budi.santoso@ampera.com,17475.6837,17418.6091,57.0746,2025-03-03T00:00:00Z,2025-03-09T23:00:00Z,2025-03-09T23:00:00Z,seed_dataset,verified
READ-2025-W11-R-101,R-101,budi.santoso@ampera.com,17530.8675,17475.6837,55.1838,2025-03-10T00:00:00Z,2025-03-16T23:00:00Z,2025-03-16T23:00:00Z,seed_dataset,verified
