reading_id,room_id,submitted_by,reading_value_kwh,previous_reading_value_kwh,usage_delta_kwh,reading_period_start,reading_period_end,submitted_at,source,verification_status
READ-2018-W45-R-105,R-105,andi.wijaya@ampera.local,7893.6330,7860.8230,32.8100,2018-11-05T00:00:00Z,2018-11-11T23:00:00Z,2018-11-11T23:00:00Z,seed_dataset,verified
READ-2018-W46-R-105,R-105,andi.wijaya@ampera.local,7926.4420,7893.6330,32.8090,2018-11-12T00:00:00Z,2018-11-18T23:00:00Z,2018-11-18T23:00:00Z,seed_dataset,verified
READ-2018-W47-R-105,R-105,andi.wijaya@ampera.local,7959.2520,7926.4420,32.8100,2018-11-19T00:00:00Z,2018-11-25T23:00:00Z,2018-11-25T23:00:00Z,seed_dataset,verified
READ-2018-W48-R-105,R-105,andi.wijaya@ampera.local,7992.0610,7959.2520,32.8090,2018-11-26T00:00:00Z,2018-12-02T23:00:00Z,2018-12-02T23:00:00Z,seed_dataset,verified
READ-2018-W49-R-105,R-105,andi.wijaya@ampera.local,8024.8710,7992.0610,32.8100,2018-12-03T00:00:00Z,2018-12-09T23:00:00Z,2018-12-09T23:00:00Z,seed_dataset,verified
READ-2018-W50-R-105,R-105,andi.wijaya@ampera.local,8057.6810,8024.8710,32.8100,2018-12-10T00:00:00Z,2018-12-16T23:00:00Z,2018-12-16T23:00:00Z,seed_dataset,verified
READ-2018-W51-R-105,R-105,andi.wijaya@ampera.local,8090.4900,8057.6810,32.8090,2018-12-17T00:00:00Z,2018-12-23T23:00:00Z,2018-12-23T23:00:00Z,seed_dataset,verified
READ-2018-W52-R-105,R-105,andi.wijaya@ampera.local,8123.3000,8090.4900,32.8100,2018-12-24T00:00:00Z,2018-12-30T23:00:00Z,2018-12-30T23:00:00Z,seed_dataset,verified
READ-2019-W01-R-105,R-105,andi.wijaya@ampera.local,8156.1090,8123.3000,32.8090,2018-12-31T00:00:00Z,2019-01-06T23:00:00Z,2019-01-06T23:00:00Z,seed_dataset,verified
READ-2019-W02-R-105,R-105,andi.wijaya@ampera.local,8188.9190,8156.1090,32.8100,2019-01-07T00:00:00Z,2019-01-13T23:00:00Z,2019-01-13T23:00:00Z,seed_dataset,verified
READ-2019-W03-R-105,R-105,andi.wijaya@ampera.local,8221.7280,8188.9190,32.8090,2019-01-14T00:00:00Z,2019-01-20T23:00:00Z,2019-01-20T23:00:00Z,seed_dataset,verified
READ-2019-W04-R-105,R-105,andi.wijaya@ampera.local,8254.5380,8221.7280,32.8100,2019-01-21T00:00:00Z,2019-01-27T23:00:00Z,2019-01-27T23:00:00Z,seed_dataset,verified
READ-2019-W05-R-105,R-105,andi.wijaya@ampera.local,8287.3480,8254.5380,32.8100,2019-01-28T00:00:00Z,2019-02-03T23:00:00Z,2019-02-03T23:00:00Z,seed_dataset,verified
READ-2019-W06-R-105,R-105,andi.wijaya@ampera.local,8320.1570,8287.3480,32.8090,2019-02-04T00:00:00Z,2019-02-10T23:00:00Z,2019-02-10T23:00:00Z,seed_dataset,verified
READ-2019-W07-R-105,R-105,andi.wijaya@ampera.local,8352.9670,8320.1570,32.8100,2019-02-11T00:00:00Z,2019-02-17T23:00:00Z,2019-02-17T23:00:00Z,seed_dataset,verified
READ-2019-W08-R-105,R-105,andi.wijaya@ampera.local,8385.7760,8352.9670,32.8090,2019-02-18T00:00:00Z,2019-02-24T23:00:00Z,2019-02-24T23:00:00Z,seed_dataset,verified
READ-2019-W09-R-105,R-105,andi.wijaya@ampera.local,8418.5860,8385.7760,32.8100,2019-02-25T00:00:00Z,2019-03-03T23:00:00Z,2019-03-03T23:00:00Z,seed_dataset,verified
READ-2019-W10-R-105,R-105,andi.wijaya@ampera.local,8451.3950,8418.5860,32.8090,2019-03-04T00:00:00Z,2019-03-10T23:00:00Z,2019-03-10T23:00:00Z,seed_dataset,verified
READ-2019-W11-R-105,R-105,andi.wijaya@ampera.local,8484.2050,8451.3950,32.8100,2019-03-11T00:00:00Z,2019-03-17T23:00:00Z,2019-03-17T23:00:00Z,seed_dataset,verified
READ-2019-W12-R-105,R-105,andi.wijaya@ampera.local,8517.0150,8484.2050,32.8100,2019-03-18T00:00:00Z,2019-03-24T23:00:00Z,2019-03-24T23:00:00Z,seed_dataset,verified
READ-2019-W13-R-105,R-105,andi.wijaya@ampera.local,8566.0050,8517.0150,48.9900,2019-03-25T00:00:00Z,2019-03-31T23:00:00Z,2019-03-31T23:00:00Z,seed_dataset,verified
READ-2019-W14-R-105,R-105,andi.wijaya@ampera.local,8622.2100,8566.0050,56.2050,2019-04-01T00:00:00Z,2019-04-07T23:00:00Z,2019-04-07T23:00:00Z,seed_dataset,verified
READ-2019-W15-R-105,R-105,andi.wijaya@ampera.local,8678.5690,8622.2100,56.3590,2019-04-08T00:00:00Z,2019-04-14T23:00:00Z,2019-04-14T23:00:00Z,seed_dataset,verified
READ-2019-W16-R-105,R-105,andi.wijaya@ampera.local,8717.8540,8678.5690,39.2850,2019-04-15T00:00:00Z,2019-04-21T23:00:00Z,2019-04-21T23:00:00Z,seed_dataset,verified
READ-2019-W17-R-105,R-105,andi.wijaya@ampera.local,8748.0600,8717.8540,30.2060,2019-04-22T00:00:00Z,2019-04-28T23:00:00Z,2019-04-28T23:00:00Z,seed_dataset,verified
READ-2019-W18-R-105,R-105,andi.wijaya@ampera.local,8773.7550,8748.0600,25.6950,2019-04-29T00:00:00Z,2019-05-01T22:00:00Z,2019-05-01T22:00:00Z,seed_dataset,verified
READ-2015-W43-R-106,R-106,maya.putri@ampera.local,17.3550,0.0000,17.3550,2015-10-24T17:00:00Z,2015-10-25T23:00:00Z,2015-10-25T23:00:00Z,seed_dataset,verified
READ-2015-W44-R-106,R-106,maya.putri@ampera.local,119.6600,17.3550,102.3050,2015-10-26T00:00:00Z,2015-11-01T23:00:00Z,2015-11-01T23:00:00Z,seed_dataset,verified
READ-2015-W45-R-106,R-106,maya.putri@ampera.local,228.3050,119.6600,108.6450,2015-11-02T00:00:00Z,2015-11-08T23:00:00Z,2015-11-08T23:00:00Z,seed_dataset,verified
READ-2015-W46-R-106,R-106,maya.putri@ampera.local,333.4050,228.3050,105.1000,2015-11-09T00:00:00Z,2015-11-15T23:00:00Z,2015-11-15T23:00:00Z,seed_dataset,verified
READ-2015-W47-R-106,R-106,maya.putri@ampera.local,442.0950,333.4050,108.6900,2015-11-16T00:00:00Z,2015-11-22T23:00:00Z,2015-11-22T23:00:00Z,seed_dataset,verified
READ-2015-W48-R-106,R-106,maya.putri@ampera.local,541.2700,442.0950,99.1750,2015-11-23T00:00:00Z,2015-11-29T23:00:00Z,2015-11-29T23:00:00Z,seed_dataset,verified
READ-2015-W49-R-106,R-106,maya.putri@ampera.local,651.4850,541.2700,110.2150,2015-11-30T00:00:00Z,2015-12-06T23:00:00Z,2015-12-06T23:00:00Z,seed_dataset,verified
READ-2015-W50-R-106,R-106,maya.putri@ampera.local,752.8070,651.4850,101.3220,2015-12-07T00:00:00Z,2015-12-13T23:00:00Z,2015-12-13T23:00:00Z,seed_dataset,verified
READ-2015-W51-R-106,R-106,maya.putri@ampera.local,863.0220,752.8070,110.2150,2015-12-14T00:00:00Z,2015-12-20T23:00:00Z,2015-12-20T23:00:00Z,seed_dataset,verified
READ-2015-W52-R-106,R-106,maya.putri@ampera.local,971.8820,863.0220,108.8600,2015-12-21T00:00:00Z,2015-12-27T23:00:00Z,2015-12-27T23:00:00Z,seed_dataset,verified
READ-2015-W53-R-106,R-106,maya.putri@ampera.local,1080.7420,971.8820,108.8600,2015-12-28T00:00:00Z,2016-01-03T23:00:00Z,2016-01-03T23:00:00Z,seed_dataset,verified
READ-2016-W01-R-106,R-106,maya.putri@ampera.local,1189.6020,1080.7420,108.8600,2016-01-04T00:00:00Z,2016-01-10T23:00:00Z,2016-01-10T23:00:00Z,seed_dataset,verified
READ-2016-W02-R-106,R-106,maya.putri@ampera.local,1298.4620,1189.6020,108.8600,2016-01-11T00:00:00Z,2016-01-17T23:00:00Z,2016-01-17T23:00:00Z,seed_dataset,verified
READ-2016-W03-R-106,R-106,maya.putri@ampera.local,1407.3220,1298.4620,108.8600,2016-01-18T00:00:00Z,2016-01-24T23:00:00Z,2016-01-24T23:00:00Z,seed_dataset,verified
READ-2016-W04-R-106,R-106,maya.putri@ampera.local,1516.1820,1407.3220,108.8600,2016-01-25T00:00:00Z,2016-01-31T23:00:00Z,2016-01-31T23:00:00Z,seed_dataset,verified
READ-2016-W05-R-106,R-106,maya.putri@ampera.local,1625.0420,1516.1820,108.8600,2016-02-01T00:00:00Z,2016-02-07T23:00:00Z,2016-02-07T23:00:00Z,seed_dataset,verified
READ-2016-W06-R-106,R-106,maya.putri@ampera.local,1733.9010,1625.0420,108.8590,2016-02-08T00:00:00Z,2016-02-14T23:00:00Z,2016-02-14T23:00:00Z,seed_dataset,verified
READ-2016-W07-R-106,R-106,maya.putri@ampera.local,1842.7610,1733.9010,108.8600,2016-02-15T00:00:00Z,2016-02-21T23:00:00Z,2016-02-21T23:00:00Z,seed_dataset,verified
READ-2016-W08-R-106,R-106,maya.putri@ampera.local,1951.6210,1842.7610,108.8600,2016-02-22T00:00:00Z,2016-02-28T23:00:00Z,2016-02-28T23:00:00Z,seed_dataset,verified
READ-2016-W09-R-106,R-106,maya.putri@ampera.local,2060.4810,1951.6210,108.8600,2016-02-29T00:00:00Z,2016-03-06T23:00:00Z,2016-03-06T23:00:00Z,seed_dataset,verified
READ-2016-W10-R-106,R-106,maya.putri@ampera.local,2169.3410,2060.4810,108.8600,2016-03-07T00:00:00Z,2016-03-13T23:00:00Z,2016-03-13T23:00:00Z,seed_dataset,verified
READ-2016-W11-R-106,R-106,maya.putri@ampera.local,2278.2010,2169.3410,108.8600,2016-03-14T00:00:00Z,2016-03-20T23:00:00Z,2016-03-20T23:00:00Z,seed_dataset,verified
READ-2016-W12-R-106,R-106,maya.putri@ampera.local,2387.0610,2278.2010,108.8600,2016-03-21T00:00:00Z,2016-03-27T23:00:00Z,2016-03-27T23:00:00Z,seed_dataset,verified
READ-2016-W13-R-106,R-106,maya.putri@ampera.local,2495.9200,2387.0610,108.8590,2016-03-28T00:00:00Z,2016-04-03T23:00:00Z,2016-04-03T23:00:00Z,seed_dataset,verified
READ-2016-W14-R-106,R-106,maya.putri@ampera.local,2604.7800,2495.9200,108.8600,2016-04-04T00:00:00Z,2016-04-10T23:00:00Z,2016-04-10T23:00:00Z,seed_dataset,verified
READ-2016-W15-R-106,R-106,maya.putri@ampera.local,2713.6400,2604.7800,108.8600,2016-04-11T00:00:00Z,2016-04-17T23:00:00Z,2016-04-17T23:00:00Z,seed_dataset,verified
READ-2016-W16-R-106,R-106,maya.putri@ampera.local,2822.5000,2713.6400,108.8600,2016-04-18T00:00:00Z,2016-04-24T23:00:00Z,2016-04-24T23:00:00Z,seed_dataset,verified
READ-2016-W17-R-106,R-106,maya.putri@ampera.local,2931.3600,2822.5000,108.8600,2016-04-25T00:00:00Z,2016-05-01T23:00:00Z,2016-05-01T23:00:00Z,seed_dataset,verified
READ-2016-W18-R-106,R-106,maya.putri@ampera.local,3040.2200,2931.3600,108.8600,2016-05-02T00:00:00Z,2016-05-08T23:00:00Z,2016-05-08T23:00:00Z,seed_dataset,verified
READ-2016-W19-R-106,R-106,maya.putri@ampera.local,3119.0340,3040.2200,78.8140,2016-05-09T00:00:00Z,2016-05-15T23:00:00Z,2016-05-15T23:00:00Z,seed_dataset,verified
READ-2016-W20-R-106,R-106,maya.putri@ampera.local,3161.1340,3119.0340,42.1000,2016-05-16T00:00:00Z,2016-05-22T23:00:00Z,2016-05-22T23:00:00Z,seed_dataset,verified
READ-2016-W21-R-106,R-106,maya.putri@ampera.local,3211.9840,3161.1340,50.8500,2016-05-23T00:00:00Z,2016-05-29T23:00:00Z,2016-05-29T23:00:00Z,seed_dataset,verified
READ-2016-W22-R-106,R-106,maya.putri@ampera.local,3255.5040,3211.9840,43.5200,2016-05-30T00:00:00Z,2016-06-05T23:00:00Z,2016-06-05T23:00:00Z,seed_dataset,verified
READ-2016-W23-R-106,R-106,maya.putri@ampera.local,3301.7390,3255.5040,46.2350,2016-06-06T00:00:00Z,2016-06-12T23:00:00Z,2016-06-12T23:00:00Z,seed_dataset,verified
READ-2016-W24-R-106,R-106,maya.putri@ampera.local,3313.8140,3301.7390,12.0750,2016-06-13T00:00:00Z,2016-06-19T23:00:00Z,2016-06-19T23:00:00Z,seed_dataset,verified
READ-2016-W25-R-106,R-106,maya.putri@ampera.local,3317.1740,3313.8140,3.3600,2016-06-20T00:00:00Z,2016-06-26T23:00:00Z,2016-06-26T23:00:00Z,seed_dataset,verified
READ-2016-W26-R-106,R-106,maya.putri@ampera.local,3328.0140,3317.1740,10.8400,2016-06-27T00:00:00Z,2016-07-03T23:00:00Z,2016-07-03T23:00:00Z,seed_dataset,verified
READ-2016-W27-R-106,R-106,maya.putri@ampera.local,3329.9540,3328.0140,1.9400,2016-07-04T00:00:00Z,2016-07-10T23:00:00Z,2016-07-10T23:00:00Z,seed_dataset,verified
READ-2016-W28-R-106,R-106,maya.putri@ampera.local,3342.7640,3329.9540,12.8100,2016-07-11T00:00:00Z,2016-07-17T23:00:00Z,2016-07-17T23:00:00Z,seed_dataset,verified
READ-2016-W29-R-106,R-106,maya.putri@ampera.local,3344.5740,3342.7640,1.8100,2016-07-18T00:00:00Z,2016-07-24T23:00:00Z,2016-07-24T23:00:00Z,seed_dataset,verified
READ-2016-W30-R-106,R-106,maya.putri@ampera.local,3348.9540,3344.5740,4.3800,2016-07-25T00:00:00Z,2016-07-31T23:00:00Z,2016-07-31T23:00:00Z,seed_dataset,verified
READ-2016-W31-R-106,R-106,maya.putri@ampera.local,3354.7640,3348.9540,5.8100,2016-08-01T00:00:00Z,2016-08-07T23:00:00Z,2016-08-07T23:00:00Z,seed_dataset,verified
READ-2016-W32-R-106,R-106,maya.putri@ampera.local,3359.3140,3354.7640,4.5500,2016-08-08T00:00:00Z,2016-08-14T23:00:00Z,2016-08-14T23:00:00Z,seed_dataset,verified
READ-2016-W33-R-106,R-106,maya.putri@ampera.local,3363.0440,3359.3140,3.7300,2016-08-15T00:00:00Z,2016-08-21T23:00:00Z,2016-08-21T23:00:00Z,seed_dataset,verified
READ-2016-W34-R-106,R-106,maya.putri@ampera.local,3364.4040,3363.0440,1.3600,2016-08-22T00:00:00Z,2016-08-28T23:00:00Z,2016-08-28T23:00:00Z,seed_dataset,verified
READ-2016-W35-R-106,R-106,maya.putri@ampera.local,3370.0240,3364.4040,5.6200,2016-08-29T00:00:00Z,2016-09-04T23:00:00Z,2016-09-04T23:00:00Z,seed_dataset,verified
READ-2016-W36-R-106,R-106,maya.putri@ampera.local,3380.7440,3370.0240,10.7200,2016-09-05T00:00:00Z,2016-09-11T23:00:00Z,2016-09-11T23:00:00Z,seed_dataset,verified
READ-2016-W37-R-106,R-106,maya.putri@ampera.local,3399.6540,3380.7440,18.9100,2016-09-12T00:00:00Z,2016-09-18T23:00:00Z,2016-09-18T23:00:00Z,seed_dataset,verified
READ-2016-W38-R-106,R-106,maya.putri@ampera.local,3414.7190,3399.6540,15.0650,2016-09-19T00:00:00Z,2016-09-25T23:00:00Z,2016-09-25T23:00:00Z,seed_dataset,verified
READ-2016-W39-R-106,R-106,maya.putri@ampera.local,3438.2090,3414.7190,23.4900,2016-09-26T00:00:00Z,2016-10-02T23:00:00Z,2016-10-02T23:00:00Z,seed_dataset,verified
READ-2016-W40-R-106,R-106,maya.putri@ampera.local,3468.1490,3438.2090,29.9400,2016-10-03T00:00:00Z,2016-10-09T23:00:00Z,2016-10-09T23:00:00Z,seed_dataset,verified
READ-2016-W41-R-106,R-106,maya.putri@ampera.local,3509.6540,3468.1490,41.5050,2016-10-10T00:00:00Z,2016-10-16T23:00:00Z,2016-10-16T23:00:00Z,seed_dataset,verified
READ-2016-W42-R-106,R-106,maya.putri@ampera.local,3550.2340,3509.6540,40.5800,2016-10-17T00:00:00Z,2016-10-23T23:00:00Z,2016-10-23T23:00:00Z,seed_dataset,verified
READ-2016-W43-R-106,R-106,maya.putri@ampera.local,3614.3690,3550.2340,64.1350,2016-10-24T00:00:00Z,2016-10-30T23:00:00Z,2016-10-30T23:00:00Z,seed_dataset,verified
READ-2016-W44-R-106,R-106,maya.putri@ampera.local,3687.7890,3614.3690,73.4200,2016-10-31T00:00:00Z,2016-11-06T23:00:00Z,2016-11-06T23:00:00Z,seed_dataset,verified
READ-2016-W45-R-106,R-106,maya.putri@ampera.local,3759.9090,3687.7890,72.1200,2016-11-07T00:00:00Z,2016-11-13T23:00:00Z,2016-11-13T23:00:00Z,seed_dataset,verified
READ-2016-W46-R-106,R-106,maya.putri@ampera.local,3846.7590,3759.9090,86.8500,2016-11-14T00:00:00Z,2016-11-20T23:00:00Z,2016-11-20T23:00:00Z,seed_dataset,verified
READ-2016-W47-R-106,R-106,maya.putri@ampera.local,3931.4390,3846.7590,84.6800,2016-11-21T00:00:00Z,2016-11-27T23:00:00Z,2016-11-27T23:00:00Z,seed_dataset,verified
READ-2016-W48-R-106,R-106,maya.putri@ampera.local,4011.6090,3931.4390,80.1700,2016-11-28T00:00:00Z,2016-12-04T23:00:00Z,2016-12-04T23:00:00Z,seed_dataset,verified
READ-2016-W49-R-106,R-106,maya.putri@ampera.local,4100.7590,4011.6090,89.1500,2016-12-05T00:00:00Z,2016-12-11T23:00:00Z,2016-12-11T23:00:00Z,seed_dataset,verified
READ-2016-W50-R-106,R-106,maya.putri@ampera.local,4187.4290,4100.7590,86.6700,2016-12-12T00:00:00Z,2016-12-18T23:00:00Z,2016-12-18T23:00:00Z,seed_dataset,verified
READ-2016-W51-R-106,R-106,maya.putri@ampera.local,4270.6590,4187.4290,83.2300,2016-12-19T00:00:00Z,2016-12-25T23:00:00Z,2016-12-25T23:00:00Z,seed_dataset,verified
READ-2016-W52-R-106,R-106,maya.putri@ampera.local,4351.0640,4270.6590,80.4050,2016-12-26T00:00:00Z,2017-01-01T23:00:00Z,2017-01-01T23:00:00Z,seed_dataset,verified
READ-2017-W01-R-106,R-106,maya.putri@ampera.local,4457.0190,4351.0640,105.9550,2017-01-02T00:00:00Z,2017-01-08T23:00:00Z,2017-01-08T23:00:00Z,seed_dataset,verified
READ-2017-W02-R-106,R-106,maya.putri@ampera.local,4565.7140,4457.0190,108.6950,2017-01-09T00:00:00Z,2017-01-15T23:00:00Z,2017-01-15T23:00:00Z,seed_dataset,verified
READ-2017-W03-R-106,R-106,maya.putri@ampera.local,4678.6640,4565.7140,112.9500,2017-01-16T00:00:00Z,2017-01-22T23:00:00Z,2017-01-22T23:00:00Z,seed_dataset,verified
READ-2017-W04-R-106,R-106,maya.putri@ampera.local,4784.9790,4678.6640,106.3150,2017-01-23T00:00:00Z,2017-01-29T23:00:00Z,2017-01-29T23:00:00Z,seed_dataset,verified
READ-2017-W05-R-106,R-106,maya.putri@ampera.local,4874.1090,4784.9790,89.1300,2017-01-30T00:00:00Z,2017-02-05T23:00:00Z,2017-02-05T23:00:00Z,seed_dataset,verified
READ-2017-W06-R-106,R-106,maya.putri@ampera.local,4957.4990,4874.1090,83.3900,2017-02-06T00:00:00Z,2017-02-12T23:00:00Z,2017-02-12T23:00:00Z,seed_dataset,verified
READ-2017-W07-R-106,R-106,maya.putri@ampera.local,5024.0540,4957.4990,66.5550,2017-02-13T00:00:00Z,2017-02-19T23:00:00Z,2017-02-19T23:00:00Z,seed_dataset,verified
READ-2017-W08-R-106,R-106,maya.putri@ampera.local,5073.4290,5024.0540,49.3750,2017-02-20T00:00:00Z,2017-02-26T23:00:00Z,2017-02-26T23:00:00Z,seed_dataset,verified
READ-2017-W09-R-106,R-106,maya.putri@ampera.local,5113.9340,5073.4290,40.5050,2017-02-27T00:00:00Z,2017-03-05T23:00:00Z,2017-03-05T23:00:00Z,seed_dataset,verified
READ-2017-W10-R-106,R-106,maya.putri@ampera.local,5158.8600,5113.9340,44.9260,2017-03-06T00:00:00Z,2017-03-12T23:00:00Z,2017-03-12T23:00:00Z,seed_dataset,verified
READ-2017-W11-R-106,R-106,maya.putri@ampera.local,5182.1690,5158.8600,23.3090,2017-03-13T00:00:00Z,2017-03-19T23:00:00Z,2017-03-19T23:00:00Z,seed_dataset,verified
READ-2017-W12-R-106,R-106,maya.putri@ampera.local,5204.5640,5182.1690,22.3950,2017-03-20T00:00:00Z,2017-03-26T23:00:00Z,2017-03-26T23:00:00Z,seed_dataset,verified
READ-2017-W13-R-106,R-106,maya.putri@ampera.local,5212.6340,5204.5640,8.0700,2017-03-27T00:00:00Z,2017-04-02T23:00:00Z,2017-04-02T23:00:00Z,seed_dataset,verified
READ-2017-W14-R-106,R-106,maya.putri@ampera.local,5219.3190,5212.6340,6.6850,2017-04-03T00:00:00Z,2017-04-09T23:00:00Z,2017-04-09T23:00:00Z,seed_dataset,verified
READ-2017-W15-R-106,R-106,maya.putri@ampera.local,5231.2340,5219.3190,11.9150,2017-04-10T00:00:00Z,2017-04-16T23:00:00Z,2017-04-16T23:00:00Z,seed_dataset,verified
READ-2017-W16-R-106,R-106,maya.putri@ampera.local,5247.4990,5231.2340,16.2650,2017-04-17T00:00:00Z,2017-04-23T23:00:00Z,2017-04-23T23:00:00Z,seed_dataset,verified
READ-2017-W17-R-106,R-106,maya.putri@ampera.local,5275.8040,5247.4990,28.3050,2017-04-24T00:00:00Z,2017-04-30T23:00:00Z,2017-04-30T23:00:00Z,seed_dataset,verified
READ-2017-W18-R-106,R-106,maya.putri@ampera.local,5287.2240,5275.8040,11.4200,2017-05-01T00:00:00Z,2017-05-07T23:00:00Z,2017-05-07T23:00:00Z,seed_dataset,verified
READ-2017-W19-R-106,R-106,maya.putri@ampera.local,5299.2840,5287.2240,12.0600,2017-05-08T00:00:00Z,2017-05-14T23:00:00Z,2017-05-14T23:00:00Z,seed_dataset,verified
READ-2017-W20-R-106,R-106,maya.putri@ampera.local,5304.8650,5299.2840,5.5810,2017-05-15T00:00:00Z,2017-05-21T23:00:00Z,2017-05-21T23:00:00Z,seed_dataset,verified
READ-2017-W21-R-106,R-106,maya.putri@ampera.local,5307.1150,5304.8650,2.2500,2017-05-22T00:00:00Z,2017-05-28T23:00:00Z,2017-05-28T23:00:00Z,seed_dataset,verified
READ-2017-W22-R-106,R-106,maya.putri@ampera.local,5308.9740,5307.1150,1.8590,2017-05-29T00:00:00Z,2017-06-04T23:00:00Z,2017-06-04T23:00:00Z,seed_dataset,verified
READ-2017-W23-R-106,R-106,maya.putri@ampera.local,5316.0040,5308.9740,7.0300,2017-06-05T00:00:00Z,2017-06-11T23:00:00Z,2017-06-11T23:00:00Z,seed_dataset,verified
READ-2017-W24-R-106,R-106,maya.putri@ampera.local,5318.0950,5316.0040,2.0910,2017-06-12T00:00:00Z,2017-06-18T23:00:00Z,2017-06-18T23:00:00Z,seed_dataset,verified
READ-2017-W25-R-106,R-106,maya.putri@ampera.local,5331.6340,5318.0950,13.5390,2017-06-19T00:00:00Z,2017-06-25T23:00:00Z,2017-06-25T23:00:00Z,seed_dataset,verified
READ-2017-W26-R-106,R-106,maya.putri@ampera.local,5338.6250,5331.6340,6.9910,2017-06-26T00:00:00Z,2017-07-02T23:00:00Z,2017-07-02T23:00:00Z,seed_dataset,verified
READ-2017-W27-R-106,R-106,maya.putri@ampera.local,5342.2440,5338.6250,3.6190,2017-07-03T00:00:00Z,2017-07-09T23:00:00Z,2017-07-09T23:00:00Z,seed_dataset,verified
READ-2017-W28-R-106,R-106,maya.putri@ampera.local,5347.5140,5342.2440,5.2700,2017-07-10T00:00:00Z,2017-07-16T23:00:00Z,2017-07-16T23:00:00Z,seed_dataset,verified
READ-2017-W29-R-106,R-106,maya.putri@ampera.local,5349.4240,5347.5140,1.9100,2017-07-17T00:00:00Z,2017-07-23T23:00:00Z,2017-07-23T23:00:00Z,seed_dataset,verified
READ-2017-W30-R-106,R-106,maya.putri@ampera.local,5354.4940,5349.4240,5.0700,2017-07-24T00:00:00Z,2017-07-30T23:00:00Z,2017-07-30T23:00:00Z,seed_dataset,verified
READ-2017-W31-R-106,R-106,maya.putri@ampera.local,5366.4040,5354.4940,11.9100,2017-07-31T00:00:00Z,2017-08-06T23:00:00Z,2017-08-06T23:00:00Z,seed_dataset,verified
READ-2017-W32-R-106,R-106,maya.putri@ampera.local,5395.1540,5366.4040,28.7500,2017-08-07T00:00:00Z,2017-08-13T23:00:00Z,2017-08-13T23:00:00Z,seed_dataset,verified
READ-2017-W33-R-106,R-106,maya.putri@ampera.local,5397.1640,5395.1540,2.0100,2017-08-14T00:00:00Z,2017-08-20T23:00:00Z,2017-08-20T23:00:00Z,seed_dataset,verified
READ-2017-W34-R-106,R-106,maya.putri@ampera.local,5404.1250,5397.1640,6.9610,2017-08-21T00:00:00Z,2017-08-27T23:00:00Z,2017-08-27T23:00:00Z,seed_dataset,verified
READ-2017-W35-R-106,R-106,maya.putri@ampera.local,5423.7490,5404.1250,19.6240,2017-08-28T00:00:00Z,2017-09-03T23:00:00Z,2017-09-03T23:00:00Z,seed_dataset,verified
READ-2017-W36-R-106,R-106,maya.putri@ampera.local,5439.2640,5423.7490,15.5150,2017-09-04T00:00:00Z,2017-09-10T23:00:00Z,2017-09-10T23:00:00Z,seed_dataset,verified
READ-2017-W37-R-106,R-106,maya.putri@ampera.local,5467.3040,5439.2640,28.0400,2017-09-11T00:00:00Z,2017-09-17T23:00:00Z,2017-09-17T23:00:00Z,seed_dataset,verified
READ-2017-W38-R-106,R-106,maya.putri@ampera.local,5478.4140,5467.3040,11.1100,2017-09-18T00:00:00Z,2017-09-24T23:00:00Z,2017-09-24T23:00:00Z,seed_dataset,verified
READ-2017-W39-R-106,R-106,maya.putri@ampera.local,5502.9040,5478.4140,24.4900,2017-09-25T00:00:00Z,2017-10-01T23:00:00Z,2017-10-01T23:00:00Z,seed_dataset,verified
READ-2017-W40-R-106,R-106,maya.putri@ampera.local,5542.5540,5502.9040,39.6500,2017-10-02T00:00:00Z,2017-10-08T23:00:00Z,2017-10-08T23:00:00Z,seed_dataset,verified
READ-2017-W41-R-106,R-106,maya.putri@ampera.local,5579.3600,5542.5540,36.8060,2017-10-09T00:00:00Z,2017-10-15T23:00:00Z,2017-10-15T23:00:00Z,seed_dataset,verified
READ-2017-W42-R-106,R-106,maya.putri@ampera.local,5625.2440,5579.3600,45.8840,2017-10-16T00:00:00Z,2017-10-22T23:00:00Z,2017-10-22T23:00:00Z,seed_dataset,verified
READ-2017-W43-R-106,R-106,maya.putri@ampera.local,5685.1690,5625.2440,59.9250,2017-10-23T00:00:00Z,2017-10-29T23:00:00Z,2017-10-29T23:00:00Z,seed_dataset,verified
READ-2017-W44-R-106,R-106,maya.putri@ampera.local,5738.9140,5685.1690,53.7450,2017-10-30T00:00:00Z,2017-11-05T23:00:00Z,2017-11-05T23:00:00Z,seed_dataset,verified
READ-2017-W45-R-106,R-106,maya.putri@ampera.local,5825.0290,5738.9140,86.1150,2017-11-06T00:00:00Z,2017-11-12T23:00:00Z,2017-11-12T23:00:00Z,seed_dataset,verified
READ-2017-W46-R-106,R-106,maya.putri@ampera.local,5912.1690,5825.0290,87.1400,2017-11-13T00:00:00Z,2017-11-19T23:00:00Z,2017-11-19T23:00:00Z,seed_dataset,verified
READ-2017-W47-R-106,R-106,maya.putri@ampera.local,5998.1590,5912.1690,85.9900,2017-11-20T00:00:00Z,2017-11-26T23:00:00Z,2017-11-26T23:00:00Z,seed_dataset,verified
READ-2017-W48-R-106,R-106,maya.putri@ampera.local,6082.7990,5998.1590,84.6400,2017-11-27T00:00:00Z,2017-12-03T23:00:00Z,2017-12-03T23:00:00Z,seed_dataset,verified
